(-0.2, 0.0, -0.1)(31.8, 234.2, 0.9)
(-0.2, 0.0, -0.1)(17.7, 235.6, 12.6)
(-0.2, 0.0, -0.1)(31.8, 231.9, 354.4)
(-0.2, 0.0, -0.1)(16.6, 234.0, 10.4)
(-0.2, 0.0, -0.1)(24.6, 231.0, 1.1)
(-0.2, 0.0, -0.2)(29.0, 230.1, 357.9)
(-0.2, 0.0, -0.2)(13.9, 230.1, 11.8)
(-0.2, 0.0, -0.2)(16.5, 229.4, 11.5)
(-0.2, 0.0, -0.2)(33.1, 185.0, 181.9)
(-0.2, 0.0, -0.2)(23.0, 177.0, 163.3)
(-0.2, 0.0, -0.2)(17.9, 223.4, 7.7)
(-0.2, 0.0, -0.2)(20.8, 173.4, 163.3)
(-0.2, 0.0, -0.2)(18.0, 222.1, 10.6)
(-0.2, 0.0, -0.2)(20.1, 221.0, 9.0)
(-0.2, 0.0, -0.2)(27.2, 217.5, 359.5)
(-0.2, 0.0, -0.2)(28.9, 218.1, 1.3)
(-0.2, 0.0, -0.2)(28.7, 217.1, 357.2)
(-0.2, 0.0, -0.2)(35.7, 215.9, 355.1)
(-0.2, 0.0, -0.2)(37.6, 215.5, 357.0)
(-0.2, 0.0, -0.2)(26.4, 216.3, 4.1)
(-0.2, 0.0, -0.2)(38.3, 213.4, 353.3)
(-0.2, 0.0, -0.2)(24.7, 218.5, 10.2)
(-0.2, 0.0, -0.2)(36.8, 213.3, 352.5)
(-0.2, 0.0, -0.2)(35.2, 213.6, 354.2)
(-0.2, 0.0, -0.2)(24.5, 216.1, 6.4)
(-0.2, 0.0, -0.2)(35.4, 217.3, 4.6)
(-0.2, 0.0, -0.2)(24.0, 218.8, 8.5)
(-0.2, 0.0, -0.2)(27.5, 167.1, 160.6)
(-0.2, 0.0, -0.2)(35.8, 214.8, 355.8)
(-0.2, 0.0, -0.2)(31.8, 216.5, 2.7)
(-0.2, 0.0, -0.2)(37.9, 212.5, 347.4)
(-0.3, 0.0, -0.2)(36.8, 216.7, 2.0)
(-0.3, 0.0, -0.2)(37.2, 216.4, 359.0)
(-0.3, 0.0, -0.2)(34.8, 214.8, 348.5)
(-0.3, 0.0, -0.2)(24.1, 171.4, 168.6)
(-0.3, 0.0, -0.2)(37.2, 216.1, 347.6)
(-0.3, 0.0, -0.2)(33.0, 219.2, 357.7)
(-0.3, 0.0, -0.2)(33.9, 219.8, 4.8)
(-0.3, 0.0, -0.2)(28.6, 171.2, 161.5)
(-0.3, 0.0, -0.2)(36.1, 219.9, 353.6)
(-0.3, 0.0, -0.2)(25.6, 173.6, 161.3)
(-0.3, 0.0, -0.2)(36.8, 223.4, 4.9)
(-0.3, 0.0, -0.2)(38.0, 216.2, 339.3)
(-0.3, 0.0, -0.2)(28.1, 220.3, 3.7)
(-0.3, 0.0, -0.2)(35.8, 218.6, 1.3)
(-0.3, 0.0, -0.2)(30.5, 218.0, 5.4)
(-0.3, 0.0, -0.2)(42.2, 208.6, 344.9)
(-0.3, 0.0, -0.2)(42.5, 213.4, 353.5)
